loan_id,customer_id,loan_amount,int_rate,installment,grade,sub_grade,loan_status,purpose,dti,total_payment,issue_date
469988,593144,16000,0.0705,494.4,A,A1,Fully Paid,car,0.058,17738,2021-12-09
475108,601235,7500,0.0705,231.75,A,A1,Fully Paid,car,0.0426,8014,2021-01-10
836828,1046913,7500,0.0599,228.14,A,A2,Fully Paid,car,0.2102,8163,2021-08-11
687289,877274,7000,0.0692,215.89,A,A3,Fully Paid,car,0.1242,7567,2021-03-11
474790,600698,8000,0.0705,247.2,A,A1,Fully Paid,car,0.0792,8664,2021-01-10
730669,926657,6000,0.0766,187.08,A,A5,Fully Paid,car,0.1464,6739,2021-04-11
735441,932157,7000,0.0849,220.95,A,A5,Fully Paid,car,0.2412,7954,2021-05-11
485715,618879,4000,0.1062,130.24,B,B3,Fully Paid,car,0.1011,4689,2021-03-10
503367,647818,15000,0.1025,485.78,B,B2,Fully Paid,car,0.1128,17281,2021-04-10
749988,949275,2000,0.1099,65.47,B,B3,Fully Paid,car,0.0936,2096,2021-05-11
471662,595463,24000,0.1218,799.2,B,B4,Fully Paid,car,0.242,24244,2021-12-09
724040,919104,1000,0.1111,32.8,B,B5,Fully Paid,car,0.0471,1137,2021-04-11
1043163,1273265,4500,0.1171,148.85,B,B3,Fully Paid,car,0.0711,5358,2021-11-11
473807,599104,4500,0.1114,147.62,B,B1,Fully Paid,car,0.17,5315,2021-01-10
564259,726033,1800,0.1149,59.35,B,B4,Fully Paid,car,0.0151,2137,2021-08-10
797987,1003052,2500,0.1099,81.84,B,B3,Fully Paid,car,0.0587,2907,2021-06-11
464477,582181,4500,0.1183,149.11,B,B3,Fully Paid,car,0.0099,5304,2021-12-09
460102,573959,3500,0.1357,118.89,C,C3,Fully Paid,car,0.0805,3969,2021-11-09
713402,906620,4000,0.1306,134.9,C,C2,Fully Paid,car,0.0402,4856,2021-03-11
493683,631696,6000,0.1422,205.71,C,C5,Fully Paid,car,0.1409,7406,2021-03-10
409503,460293,3500,0.1316,118.2,C,C3,Fully Paid,car,0.2083,4256,2021-06-09
472364,596465,23500,0.1496,814.16,D,D2,Fully Paid,car,0.0825,29310,2021-12-09
472214,596215,22600,0.1496,782.98,D,D2,Fully Paid,car,0.0788,28187,2021-12-09
472062,595963,23600,0.1496,817.63,D,D2,Fully Paid,car,0.0851,23895,2021-12-09
690606,881044,8000,0.1565,279.88,D,D4,Fully Paid,car,0.247,9490,2021-03-11
419127,491642,4000,0.1474,138.15,D,D3,Fully Paid,car,0,4973,2021-07-09
391751,428101,4000,0.1505,138.77,D,D4,Fully Paid,car,0.1975,4763,2021-04-09
372778,391952,2400,0.1442,82.52,D,D2,Fully Paid,car,0.1238,2971,2021-03-09
471174,594840,7500,0.0705,231.75,A,A1,Fully Paid,car,0.0085,8344,2021-01-10
583337,749595,5000,0.0714,154.71,A,A3,Fully Paid,car,0.0549,5570,2021-09-10
749390,948621,13100,0.0749,407.44,A,A4,Fully Paid,car,0.0275,13488,2021-05-11
812462,1015921,4000,0.0749,124.41,A,A4,Fully Paid,car,0.0052,4479,2021-07-11
399588,442399,5800,0.0932,185.3,A,A4,Fully Paid,car,0.0997,6716,2021-05-09
433450,516330,5500,0.0859,173.86,A,A4,Fully Paid,car,0.1211,6150,2021-08-09
611147,769311,10000,0.0691,199.67,A,A5,Fully Paid,car,0.0883,6778,2021-11-10
838960,1049091,3000,0.0849,94.69,A,A5,Fully Paid,car,0.1284,3366,2021-08-11
485234,618122,10800,0.0788,337.83,A,A5,Fully Paid,car,0.0376,12163,2021-02-10
623971,799645,1900,0.0579,57.63,A,A2,Fully Paid,car,0.2216,1944,2021-12-10
584739,751369,9000,0.0714,278.48,A,A3,Fully Paid,car,0.0796,9865,2021-09-10
672866,860102,2000,0.0729,62.02,A,A4,Fully Paid,car,0.0024,2233,2021-02-11
883995,1099330,3800,0.079,118.91,A,A4,Fully Paid,car,0.1709,4300,2021-09-11
752122,951674,4500,0.0542,135.72,A,A1,Fully Paid,car,0.0777,4795,2021-05-11
812053,1019162,4750,0.0599,144.49,A,A2,Fully Paid,car,0.0622,5201,2021-07-11
665294,850593,9000,0.0579,272.95,A,A2,Fully Paid,car,0.0968,9826,2021-02-11
743941,942327,6500,0.0599,197.72,A,A2,Fully Paid,car,0.1331,7112,2021-05-11
378205,403074,5500,0.08,172.35,A,A3,Fully Paid,car,0.008,6034,2021-02-09
386851,416411,6000,0.08,188.02,A,A3,Fully Paid,car,0.0895,6769,2021-03-09
653363,835549,3000,0.0729,93.03,A,A4,Fully Paid,car,0.0427,3334,2021-01-11
760810,961133,3200,0.0749,99.53,A,A4,Fully Paid,car,0.0693,3481,2021-05-11
353624,357323,1800,0.0832,50.38,A,A4,Fully Paid,car,0.085,1806,2021-08-08
476925,604357,6000,0.0894,190.63,A,A5,Fully Paid,car,0.0913,6691,2021-01-10
731269,927319,6000,0.0766,187.08,A,A5,Fully Paid,car,0.072,6722,2021-04-11
805646,1011709,4800,0.0542,144.77,A,A1,Fully Paid,car,0.1282,4966,2021-07-11
892547,1109494,12000,0.0662,368.45,A,A2,Fully Paid,car,0.1425,13264,2021-09-11
685139,874733,4000,0.0579,121.31,A,A2,Fully Paid,car,0.1006,4344,2021-02-11
744231,942686,7200,0.0699,222.29,A,A3,Fully Paid,car,0.0242,8002,2021-05-11
665503,850858,4200,0.0729,130.25,A,A4,Fully Paid,car,0.0414,4690,2021-02-11
408378,458437,4000,0.0932,127.79,A,A4,Fully Paid,car,0.0277,4599,2021-05-09
824461,1033127,2000,0.0542,60.32,A,A1,Fully Paid,car,0.0519,2099,2021-07-11
741404,939281,11200,0.0542,337.8,A,A1,Fully Paid,car,0.0567,11527,2021-05-11
687875,877916,7000,0.0579,212.29,A,A2,Fully Paid,car,0.2162,7552,2021-03-11
674916,862606,4000,0.0729,124.04,A,A4,Fully Paid,car,0.0208,4322,2021-02-11
383869,414464,8400,0.0932,268.36,A,A4,Fully Paid,car,0.0105,9661,2021-03-09
663606,848574,8000,0.0729,248.08,A,A4,Fully Paid,car,0.051,8568,2021-02-11
596783,766062,3000,0.0788,93.85,A,A5,Fully Paid,car,0.087,3379,2021-10-10
706220,898423,3075,0.0542,92.75,A,A1,Fully Paid,car,0.0787,3339,2021-03-11
772651,974641,1700,0.0699,52.49,A,A3,Fully Paid,car,0.052,1809,2021-06-11
859047,1071722,6000,0.0699,185.24,A,A3,Fully Paid,car,0.1194,6665,2021-08-11
760712,961022,2000,0.0749,62.21,A,A4,Fully Paid,car,0.2211,2239,2021-05-11
725495,920749,5000,0.0542,150.8,A,A1,Fully Paid,car,0.069,5216,2021-04-11
772226,974139,3500,0.0542,105.56,A,A1,Fully Paid,car,0.1293,3786,2021-06-11
811942,1019037,5950,0.0599,180.99,A,A2,Fully Paid,car,0.2183,6448,2021-07-11
1001205,1227186,4200,0.0662,128.96,A,A2,Fully Paid,car,0.1108,4642,2021-11-11
524869,679135,6000,0.0714,185.65,A,A3,Fully Paid,car,0.051,6677,2021-06-10
711860,904859,4500,0.0766,140.31,A,A5,Fully Paid,car,0.1923,4733,2021-03-11
484846,602264,6000,0.0714,185.64,A,A3,Fully Paid,car,0.1343,6634,2021-02-10
798531,1003659,3000,0.0699,92.62,A,A3,Fully Paid,car,0.1865,3334,2021-07-11
471358,595082,9000,0.0705,278.1,A,A1,Fully Paid,car,0.0498,9768,2021-12-09
475807,602508,5000,0.0774,156.1,A,A3,Fully Paid,car,0.0211,5620,2021-01-10
998386,1223530,9000,0.089,285.78,A,A5,Fully Paid,car,0.1411,10267,2021-10-11
395902,435726,3600,0.0737,111.77,A,A1,Fully Paid,car,0.0657,4023,2021-04-09
394381,433009,4000,0.0768,124.77,A,A2,Fully Paid,car,0.0093,4507,2021-04-09
662938,847753,6400,0.0579,194.1,A,A2,Fully Paid,car,0.1631,6803,2021-02-11
419037,491508,3200,0.0932,102.23,A,A4,Fully Paid,car,0,3680,2021-06-09
579754,745351,6000,0.0751,186.67,A,A4,Fully Paid,car,0.2022,6720,2021-09-10
449788,552711,10000,0.0859,316.11,A,A4,Fully Paid,car,0.072,11380,2021-10-09
1035631,1265281,5000,0.079,156.46,A,A4,Fully Paid,car,0.1723,5185,2021-12-11
472505,596653,8000,0.074,248.48,A,A2,Fully Paid,car,0.0044,8930,2021-01-10
652118,834068,6200,0.0542,187,A,A1,Fully Paid,car,0.0297,6732,2021-01-11
505408,651233,2000,0.0639,61.2,A,A1,Fully Paid,car,0.0119,2121,2021-06-10
471360,595085,11500,0.0705,355.35,A,A1,Fully Paid,car,0.1638,12580,2021-01-10
450454,554033,5600,0.0774,174.83,A,A3,Fully Paid,car,0.0668,6293,2021-11-09
740349,938040,3500,0.0729,108.54,A,A4,Fully Paid,car,0.1365,3522,2021-04-11
388737,422393,15000,0.08,470.05,A,A3,Fully Paid,car,0.1711,16559,2021-04-09
727311,922807,3000,0.0766,93.54,A,A5,Fully Paid,car,0.166,3383,2021-04-11
629917,807060,4350,0.0579,131.93,A,A2,Fully Paid,car,0.0185,4536,2021-12-10
583684,750023,4150,0.0676,127.69,A,A2,Fully Paid,car,0.0568,4597,2021-09-10
348105,349026,7000,0.08,219.36,A,A3,Fully Paid,car,0.0777,7833,2021-05-08
732993,929259,7000,0.0766,218.26,A,A5,Fully Paid,car,0.0095,7857,2021-04-11
549244,708032,4500,0.0676,138.46,A,A2,Fully Paid,car,0.1139,4774,2021-07-10
702817,894687,5000,0.0692,154.21,A,A3,Fully Paid,car,0.056,5551,2021-03-11
636020,814771,4900,0.0617,149.45,A,A3,Fully Paid,car,0.0371,5290,2021-12-10
388500,422006,10000,0.0768,311.91,A,A2,Fully Paid,car,0,11229,2021-04-09
434127,517674,6125,0.0774,191.22,A,A3,Fully Paid,car,0.1286,6403,2021-08-09
359428,366625,10000,0.08,313.37,A,A3,Fully Paid,car,0.0648,11281,2021-11-08
356125,361181,5000,0.0863,110.7,A,A5,Fully Paid,car,0.0171,3985,2021-10-08
403285,448561,8000,0.0963,256.76,A,A5,Fully Paid,car,0.0756,9036,2021-05-09
869736,1083658,2425,0.0849,76.55,A,A5,Fully Paid,car,0.2487,2752,2021-09-11
792705,997144,5600,0.0599,170.34,A,A2,Fully Paid,car,0.0847,6132,2021-06-11
395226,434505,8000,0.08,250.69,A,A3,Fully Paid,car,0.1263,9025,2021-04-09
403806,449570,3000,0.0963,96.29,A,A5,Fully Paid,car,0.0536,3466,2021-05-09
484033,616092,6400,0.0751,199.1,A,A4,Fully Paid,car,0.1186,7168,2021-03-10
371814,390093,10000,0.0932,319.47,A,A4,Fully Paid,car,0.0178,10911,2021-01-09
601878,772276,7500,0.0691,231.27,A,A5,Fully Paid,car,0.2286,7914,2021-10-10
471013,594630,7500,0.0894,238.29,A,A5,Fully Paid,car,0.0646,8579,2021-01-10
468892,590940,12000,0.0894,381.26,A,A5,Fully Paid,car,0.01,13726,2021-12-09
612578,785477,5000,0.0691,154.18,A,A5,Fully Paid,car,0.1666,5551,2021-11-10
569568,732666,4600,0.0788,143.9,A,A5,Fully Paid,car,0.1038,4631,2021-08-10
543168,700814,12000,0.0788,375.38,A,A5,Fully Paid,car,0.0523,12815,2021-07-10
804831,1010746,6000,0.0542,180.96,A,A1,Fully Paid,car,0.0348,6515,2021-07-11
843193,1053961,3600,0.0599,109.51,A,A2,Fully Paid,car,0.1254,3702,2021-08-11
584344,750832,4500,0.0751,140,A,A4,Fully Paid,car,0.2254,4733,2021-09-10
464824,582795,9000,0.0894,285.95,A,A5,Fully Paid,car,0.1635,10292,2021-12-09
570124,733441,1600,0.0639,48.96,A,A1,Fully Paid,car,0.1364,1763,2021-08-10
370875,388091,6500,0.0963,208.62,A,A5,Fully Paid,car,0.0918,7510,2021-01-09
828978,1038058,7000,0.0749,217.72,A,A4,Fully Paid,car,0.1064,7839,2021-08-11
831149,1040357,12000,0.0999,387.15,B,B1,Fully Paid,car,0.0143,13851,2021-08-11
827814,1036798,3075,0.1059,100.08,B,B2,Fully Paid,car,0.0796,3337,2021-07-11
516551,667620,7000,0.1062,227.92,B,B3,Fully Paid,car,0.0424,8203,2021-05-10
403469,448884,3000,0.1221,99.95,B,B5,Fully Paid,car,0.1189,3534,2021-05-09
1013989,1241339,1000,0.1171,33.08,B,B3,Fully Paid,car,0.1527,1039,2021-11-11
754302,954015,7100,0.0999,229.07,B,B1,Fully Paid,car,0.0584,8246,2021-05-11
794612,999258,6000,0.1059,195.27,B,B2,Fully Paid,car,0.1108,7030,2021-06-11
489469,624526,5000,0.1062,162.8,B,B3,Fully Paid,car,0.077,5822,2021-03-10
677567,865682,8900,0.1,287.18,B,B2,Fully Paid,car,0.0228,10338,2021-02-11
681644,870699,4000,0.1037,129.77,B,B3,Fully Paid,car,0.155,4671,2021-02-11
1000989,1226747,7500,0.1269,251.59,B,B5,Fully Paid,car,0.0787,9057,2021-10-11
457272,568335,10000,0.1148,329.69,B,B2,Fully Paid,car,0.005,11865,2021-11-09
495471,634654,14000,0.1062,455.84,B,B3,Fully Paid,car,0.0128,16436,2021-03-10
881812,1096963,4000,0.0991,128.9,B,B1,Fully Paid,car,0.146,4637,2021-09-11
810177,1017070,3500,0.0999,112.92,B,B1,Fully Paid,car,0.1014,4065,2021-07-11
502013,645434,12000,0.1099,392.83,B,B4,Fully Paid,car,0.1054,14142,2021-04-10
641270,820864,4000,0.0925,127.67,B,B2,Fully Paid,car,0.1435,4587,2021-01-11
402728,447614,12250,0.1126,402.58,B,B2,Fully Paid,car,0.147,14493,2021-05-09
460192,574141,5600,0.1218,186.48,B,B4,Fully Paid,car,0.06,6648,2021-12-09
797819,1002865,4200,0.1059,136.69,B,B2,Fully Paid,car,0.1153,4913,2021-07-11
967719,1188457,3700,0.0991,119.24,B,B1,Fully Paid,car,0.0614,3731,2021-10-11
985965,1209489,3300,0.1171,109.16,B,B3,Fully Paid,car,0.0416,3929,2021-10-11
508481,656090,5500,0.1099,180.05,B,B4,Fully Paid,car,0.1855,6482,2021-05-10
387566,420501,12000,0.1221,399.78,B,B5,Fully Paid,car,0.2033,12358,2021-03-09
348609,349851,2500,0.1008,80.77,B,B3,Fully Paid,car,0.0155,2907,2021-06-08
372872,392123,8400,0.1126,276.06,B,B2,Fully Paid,car,0.014,9938,2021-01-09
355954,360932,3000,0.1033,64.85,B,B3,Fully Paid,car,0.09,2334,2021-09-08
441807,536216,9000,0.1183,298.21,B,B3,Fully Paid,car,0.0048,10804,2021-09-09
484417,616749,7500,0.1099,245.52,B,B4,Fully Paid,car,0.0683,8839,2021-02-10
745794,944419,9000,0.0999,290.37,B,B1,Fully Paid,car,0.1112,9667,2021-05-11
441476,535632,4800,0.1114,157.46,B,B1,Fully Paid,car,0.0312,5669,2021-09-09
499198,640599,9500,0.0988,306,B,B1,Fully Paid,car,0.137,10796,2021-04-10
623786,799415,5000,0.0925,159.59,B,B2,Fully Paid,car,0.0893,5745,2021-12-10
447596,548440,10000,0.1218,333,B,B4,Fully Paid,car,0.0282,11753,2021-10-09
668426,854631,3500,0.1037,113.55,B,B3,Fully Paid,car,0.2164,3991,2021-02-11
470293,593697,8400,0.1148,276.94,B,B2,Fully Paid,car,0.2105,9970,2021-12-09
611203,783808,2500,0.0888,79.36,B,B1,Fully Paid,car,0.0623,2857,2021-11-10
416365,484841,8400,0.1189,278.58,B,B4,Fully Paid,car,0.054,9610,2021-07-09
460657,575227,1200,0.1253,40.16,B,B5,Fully Paid,car,0.2369,1446,2021-11-09
445199,543489,17000,0.1253,568.93,B,B5,Fully Paid,car,0.1415,19046,2021-10-09
508406,655976,3500,0.1136,115.19,B,B5,Fully Paid,car,0.1139,4109,2021-04-10
1018500,1246948,3600,0.1242,120.3,B,B4,Fully Paid,car,0.092,4331,2021-11-11
480331,610554,2550,0.1136,83.93,B,B5,Fully Paid,car,0.1842,3021,2021-01-10
349212,350763,5000,0.1008,161.53,B,B3,Fully Paid,car,0.1434,5713,2021-06-08
452094,557659,4800,0.1253,160.64,B,B5,Fully Paid,car,0.0205,5286,2021-10-09
643114,823060,5600,0.0925,178.74,B,B2,Fully Paid,car,0.06,6256,2021-01-11
719263,913586,8500,0.1037,275.76,B,B3,Fully Paid,car,0.1184,9927,2021-04-11
740758,938523,7000,0.1149,230.8,B,B4,Fully Paid,car,0.0836,8309,2021-09-11
820142,1028341,1800,0.1059,58.59,B,B2,Fully Paid,car,0.2568,1816,2021-07-11
729952,925837,6500,0.1,209.74,B,B2,Fully Paid,car,0.2165,7475,2021-04-11
750212,949517,6000,0.1149,197.83,B,B4,Fully Paid,car,0.019,7122,2021-05-11
627854,804561,4800,0.1036,155.7,B,B5,Fully Paid,car,0.1603,5605,2021-12-10
476497,603653,6250,0.1253,209.17,B,B5,Fully Paid,car,0.2175,7530,2021-01-10
458811,571384,7500,0.1253,251,B,B5,Fully Paid,car,0.1128,9028,2021-11-09
450443,554017,14400,0.1253,481.92,B,B5,Fully Paid,car,0.0329,15446,2021-10-09
400735,444228,1000,0.1126,32.87,B,B2,Fully Paid,car,0.1541,1104,2021-05-09
834311,1044140,5400,0.1059,175.75,B,B2,Fully Paid,car,0.1413,6295,2021-08-11
1044459,1274808,4800,0.1065,156.36,B,B2,Fully Paid,car,0.0338,5591,2021-12-11
424016,499463,9600,0.1189,318.38,B,B4,Fully Paid,car,0.2115,11027,2021-07-09
422307,496747,7500,0.1095,245.36,B,B1,Fully Paid,car,0.1165,8306,2021-07-09
384414,415486,9000,0.1253,301.2,C,C1,Fully Paid,car,0.009,10716,2021-03-09
420601,494016,4800,0.1347,162.83,C,C4,Fully Paid,car,0.2284,5862,2021-07-09
431106,511552,7500,0.1253,251,C,C1,Fully Paid,car,0.2051,9036,2021-08-09
352163,355104,6000,0.1222,83.3,C,C4,Fully Paid,car,0.1477,2999,2021-07-08
524434,678537,8400,0.1323,283.97,C,C1,Fully Paid,car,0.0769,10224,2021-06-10
315595,315589,9600,0.1197,318.72,C,C4,Fully Paid,car,0.13,11465,2021-04-08
1040921,1271130,11000,0.1349,373.24,C,C1,Fully Paid,car,0.0683,13182,2021-11-11
734300,930805,10000,0.1306,337.23,C,C2,Fully Paid,car,0.0377,12140,2021-04-11
599419,769354,9000,0.1361,305.9,C,C2,Fully Paid,car,0.1762,10611,2021-10-10
577924,743115,4000,0.1435,137.4,C,C4,Fully Paid,car,0.1855,4312,2021-09-10
549794,708750,4000,0.1398,136.68,C,C3,Fully Paid,car,0.0734,4921,2021-07-10
505273,650989,8200,0.1311,276.71,C,C2,Fully Paid,car,0.1588,9962,2021-04-10
557972,718339,9250,0.1435,317.72,C,C4,Fully Paid,car,0.1404,11112,2021-08-10
665015,850277,4500,0.1343,152.56,C,C3,Fully Paid,car,0.0123,5520,2021-02-11
987909,1212114,2000,0.1349,67.87,C,C1,Fully Paid,car,0.1241,2443,2021-10-11
676423,864390,3000,0.1306,101.17,C,C2,Fully Paid,car,0.0117,3673,2021-02-11
434616,518590,4200,0.1392,143.38,C,C4,Fully Paid,car,0.2305,5148,2021-08-09
431783,512743,1000,0.1426,34.31,C,C5,Fully Paid,car,0.1354,1182,2021-11-09
398355,439999,2000,0.1284,67.24,C,C2,Fully Paid,car,0.1528,2184,2021-04-09
1051325,1282623,6000,0.1527,208.79,C,C4,Fully Paid,car,0.0277,6908,2021-12-11
383228,413399,10000,0.1347,339.23,C,C4,Fully Paid,car,0.0559,11216,2021-03-09
707726,900107,5000,0.1343,169.51,C,C3,Fully Paid,car,0.005,5216,2021-03-11
790494,994637,3375,0.1349,114.52,C,C2,Fully Paid,car,0.1745,4123,2021-06-11
476319,603322,7200,0.1348,244.26,C,C3,Fully Paid,car,0.112,8794,2021-02-10
876428,1090999,5000,0.1479,172.82,C,C4,Fully Paid,car,0.1063,5189,2021-09-11
855501,1067817,1200,0.1523,41.74,C,C5,Fully Paid,car,0.0846,1475,2021-08-11
789064,992893,4000,0.1399,136.7,C,C3,Fully Paid,car,0.1146,4381,2021-06-11
1038481,1268402,10000,0.1349,339.31,C,C1,Fully Paid,car,0.1691,12204,2021-11-11
535161,691548,4800,0.1435,164.87,C,C4,Fully Paid,car,0.138,5373,2021-06-10
587088,754183,1675,0.1521,58.24,D,D2,Fully Paid,car,0.1108,2097,2021-09-10
349588,351284,6000,0.1292,201.94,D,D2,Fully Paid,car,0.0476,7024,2021-06-08
635164,813659,2400,0.1409,82.14,D,D1,Fully Paid,car,0.0974,2674,2021-12-10
483058,614622,7500,0.1496,259.85,D,D2,Fully Paid,car,0.176,9355,2021-02-10
390078,424810,6000,0.1496,207.87,D,D2,Fully Paid,car,0.1843,7372,2021-10-09
486673,620261,5800,0.1459,199.9,D,D1,Fully Paid,car,0.0186,7197,2021-02-10
431288,511819,8600,0.1496,297.95,D,D2,Fully Paid,car,0.1858,10690,2021-08-09
882183,1097347,2500,0.1629,88.26,D,D1,Fully Paid,car,0.1259,3192,2021-09-11
513720,663828,8000,0.1459,275.72,D,D1,Fully Paid,car,0.0839,9716,2021-05-10
445214,543556,2800,0.1531,97.49,D,D3,Fully Paid,car,0.068,2905,2021-09-09
390098,424846,5500,0.1505,190.81,D,D4,Fully Paid,car,0.127,5816,2021-04-09
599106,768919,4500,0.1558,157.28,D,D3,Fully Paid,car,0.0537,5650,2021-10-10
477572,605844,7500,0.1704,267.56,E,E3,Fully Paid,car,0.0492,9262,2021-01-10
488326,622716,18000,0.1645,636.8,E,E1,Fully Paid,car,0.2021,22925,2021-03-10
487036,620789,5200,0.1719,185.89,E,E3,Fully Paid,car,0.2229,6692,2021-02-10
489925,625341,2500,0.183,90.76,F,F1,Fully Paid,car,0,3267,2021-03-10
483865,615829,3525,0.1459,121.49,D,D1,Fully Paid,car,0.189,4389,2021-02-10
380683,408375,5000,0.1632,176.57,E,E3,Fully Paid,car,0.0435,6356,2021-02-09
553891,713608,6000,0.1472,207.18,C,C5,Fully Paid,car,0.072,7458,2021-07-10
539419,696564,4000,0.0751,124.45,A,A4,Fully Paid,car,0.1456,4480,2021-07-10
418586,488611,3200,0.0963,102.71,A,A5,Fully Paid,car,0.0033,3625,2021-06-09
689589,879897,8400,0.0963,269.59,B,B1,Fully Paid,car,0.0771,9705,2021-03-11
741017,938819,5200,0.1149,171.46,B,B4,Fully Paid,car,0.1843,5880,2021-04-11
851356,1063271,5500,0.1059,179,B,B2,Fully Paid,car,0.1649,6444,2021-08-11
797490,1002476,5600,0.1099,183.32,B,B3,Fully Paid,car,0.1502,6583,2021-07-11
748384,947424,5000,0.1149,164.86,B,B4,Fully Paid,car,0.141,5817,2021-05-11
1048070,1279208,3000,0.1349,101.8,C,C1,Fully Paid,car,0.1517,3664,2021-12-11
390205,423034,9000,0.1316,303.94,C,C3,Fully Paid,car,0.0966,10941,2021-04-09
670357,857007,2100,0.1306,70.82,C,C2,Fully Paid,car,0.1542,2523,2021-02-11
604027,775015,3000,0.1335,101.59,C,C4,Fully Paid,car,0.0538,3513,2021-10-10
796759,1001638,8800,0.0999,283.91,B,B1,Fully Paid,car,0,10221,2021-06-11
634508,812849,2250,0.1036,72.99,B,B5,Fully Paid,car,0.1797,2536,2021-12-10
781920,984845,5600,0.1114,183.71,B,B2,Fully Paid,car,0.188,6478,2021-06-11
596397,765611,5100,0.1372,173.62,C,C5,Fully Paid,car,0.1824,6251,2021-10-10
387827,420926,8000,0.0737,248.37,A,A1,Charged Off,car,0.0277,1982,2021-04-09
791037,995287,5900,0.0749,183.5,A,A4,Charged Off,car,0.275,6448,2021-06-11
844853,1055952,4500,0.0599,136.88,A,A2,Charged Off,car,0.1165,958,2021-08-11
1010030,1236819,3800,0.0751,118.23,A,A3,Charged Off,car,0.2252,1061,2021-11-11
785219,988495,4500,0.1059,146.46,B,B2,Charged Off,car,0.1091,3186,2021-06-11
695726,886842,3600,0.0692,111.03,A,A3,Charged Off,car,0.1892,2210,2021-03-11
580618,746376,3000,0.1112,98.39,B,B3,Charged Off,car,0.1535,2720,2021-09-10
1025163,1250948,16000,0.1171,529.22,B,B3,Charged Off,car,0.1065,12130,2021-11-11
722089,916871,4375,0.1,141.17,B,B2,Charged Off,car,0.1592,879,2021-04-11
1044140,1274483,8000,0.1065,260.59,B,B2,Charged Off,car,0.0188,4451,2021-12-11
1007073,1233435,7200,0.1171,238.15,B,B3,Charged Off,car,0.0201,4932,2021-11-11
976502,1199242,5500,0.1171,181.92,B,B3,Charged Off,car,0.2043,1709,2021-10-11
592535,760997,1800,0.1323,60.85,C,C1,Charged Off,car,0.0308,495,2021-10-10
749019,948165,3000,0.1523,104.34,C,C5,Charged Off,car,0.223,3306,2021-05-11
835523,1045471,3000,0.1479,103.69,C,C4,Charged Off,car,0.1896,517,2021-08-11
406643,454633,5600,0.1284,188.27,C,C2,Charged Off,car,0.0208,2815,2021-06-09
568568,731438,5000,0.1521,173.85,D,D2,Charged Off,car,0.0743,3824,2021-08-10
846077,1057404,5000,0.1599,175.77,D,D2,Charged Off,car,0.1156,4801,2021-08-11
968798,1189788,2400,0.1065,78.18,B,B2,Charged Off,car,0.2059,1278,2021-09-11
804949,1010890,1275,0.1099,41.74,B,B3,Charged Off,car,0.2059,1329,2021-07-11
820981,1029234,3000,0.0542,90.48,A,A1,Fully Paid,car,0.1672,3014,2021-07-11
708178,900645,9000,0.0579,272.95,A,A2,Fully Paid,car,0.149,9826,2021-03-11
696205,887348,9500,0.0542,286.52,A,A1,Fully Paid,car,0.0674,10315,2021-03-11
835597,1045560,8000,0.0542,241.28,A,A1,Fully Paid,car,0.2416,8686,2021-08-11
670625,857335,5050,0.0542,152.31,A,A1,Fully Paid,car,0.0436,5429,2021-02-11
994697,1219346,12000,0.0603,365.23,A,A1,Fully Paid,car,0.1631,13148,2021-10-11
974058,1196316,6000,0.0603,182.62,A,A1,Fully Paid,car,0.0708,6574,2021-10-11
979863,1203021,7600,0.0603,231.32,A,A1,Fully Paid,car,0.1122,7639,2021-10-11
873939,1088327,1500,0.0542,45.24,A,A1,Fully Paid,car,0.0672,1629,2021-09-11
1047667,1278767,8000,0.0603,243.49,A,A1,Fully Paid,car,0.0732,8753,2021-12-11
815207,1022811,15000,0.0599,456.27,A,A2,Fully Paid,car,0.0204,16425,2021-07-11
768076,969289,3000,0.0599,91.26,A,A2,Fully Paid,car,0.1667,3245,2021-05-11
970810,1192296,4800,0.0751,149.34,A,A3,Fully Paid,car,0.05,5376,2021-10-11
723733,918757,4400,0.0729,136.45,A,A4,Fully Paid,car,0.1943,4912,2021-04-11
643501,819057,3800,0.0654,116.54,A,A4,Fully Paid,car,0.2482,4195,2021-01-11
966246,1187115,4000,0.089,127.02,A,A5,Fully Paid,car,0.1144,4532,2021-09-11
1009373,1235893,10000,0.0603,304.36,A,A1,Fully Paid,car,0.1534,10957,2021-11-11
1043030,1273525,25000,0.0662,767.6,A,A2,Fully Paid,car,0.0465,26422,2021-12-11
496217,635775,6300,0.0751,195.99,A,A4,Fully Paid,car,0.0765,7056,2021-04-10
660042,844184,3200,0.0579,97.05,A,A2,Fully Paid,car,0.041,3494,2021-02-11
609322,781571,11000,0.0654,246.11,A,A4,Fully Paid,car,0.0374,8824,2021-11-10
745105,943643,2400,0.0749,74.65,A,A4,Fully Paid,car,0.1215,2687,2021-05-11
679353,867842,5000,0.0579,151.64,A,A2,Fully Paid,car,0.1474,5459,2021-02-11
882067,1097226,9800,0.0662,300.9,A,A2,Fully Paid,car,0.1907,10774,2021-09-11
692011,882637,6600,0.0692,203.55,A,A3,Fully Paid,car,0.0647,7328,2021-03-11
786353,989733,5000,0.0749,155.51,A,A4,Fully Paid,car,0.1082,5598,2021-06-11
887914,1104183,6500,0.0603,197.84,A,A1,Fully Paid,car,0.0127,7116,2021-09-11
